name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;conditions;icon;stations
london;2013-11-22T00:00:00;4.8;4.8;0.5;73.77;0;0;;0;0;;0.1;4;1013.8;40.1;37.4;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T01:00:00;4.3;4.3;0.3;75.28;0;0;;0;0;;0.1;7;1014;10;45.7;;;;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T02:00:00;4.1;4.1;0.5;77.43;0;0;;0;0;;0.1;5;1014.2;10;47.4;;;;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T03:00:00;4.1;4.1;0.8;79.12;0;0;;0;0;;0.1;6;1014.5;10;47.5;;;;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T04:00:00;4.3;4.3;1.5;82.04;0;0;;0;0;;0.1;15;1014.8;41.2;48.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T05:00:00;5;5;2.1;81.54;0;0;;0;0;;0.1;13;1015.3;78;42.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T06:00:00;4.8;4.8;1.3;78.12;0;0;;0;0;;0.1;5;1015.7;44.5;44.1;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T07:00:00;4.3;4.3;0.8;78.03;0;0;;0;0;;0.1;9;1016.2;36.1;37.5;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T08:00:00;4.3;4.3;0.8;78.01;0;0;;0;0;;0.1;6;1016.7;53.3;41.8;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T09:00:00;5.3;5.3;1.1;74.36;0;0;;0;0;;0.1;4;1017.1;56.4;41.1;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T10:00:00;6.3;6.3;1;68.92;0;0;;0;0;;0.1;13;1017.8;78.6;41.1;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T11:00:00;6.8;6.8;1.1;67.06;0;0;;0;0;37.1;0.2;14;1017.9;69.7;42.4;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T12:00:00;8.1;8.1;1.6;63.6;0;0;;0;0;46.4;0.2;23;1017.8;38.9;39.5;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T13:00:00;8.1;8.1;1.3;62.24;0;0;;0;0;;0.2;23;1018;47.3;42.5;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T14:00:00;8.1;8.1;1.3;62.22;0;0;;0;0;;0.1;25;1018.1;29.5;40.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T15:00:00;8;8;0.7;59.61;0;0;;0;0;;0.1;16;1018.6;41.2;40.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T16:00:00;7.3;7.3;0.2;60.32;0;0;;0;0;;0.1;23;1019;21.1;42.5;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T17:00:00;6.8;6.8;0.9;65.64;0;0;;0;0;;0.1;10;1019.6;34.5;42.5;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T18:00:00;7;7;2.1;71.06;0;0;;0;0;;0.1;6;1020.2;53.8;40.7;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T19:00:00;6.6;6.6;2.5;75.15;0;0;;0;0;;0.1;12;1020.7;28.3;34.1;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T20:00:00;6.3;6.3;2.1;74.59;0;0;;0;0;;0.1;359;1021.1;21.5;33.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T21:00:00;5.5;5.5;2.3;79.93;0;0;;0;0;;0.1;358;1021.5;10;27;;;;Clear;clear-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T22:00:00;5.5;5.5;2.6;81.65;0;0;;0;0;;0.1;359;1021.6;32;23.7;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-22T23:00:00;4.8;4.8;2.8;86.91;0;0;;0;0;;0.1;3;1021.8;73.4;14;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T00:00:00;5.3;5.3;3.1;85.75;0;0;;0;0;;0.1;8;1021.7;61.5;16.5;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T01:00:00;5.6;5.6;3.5;86.38;0;0;;0;0;;0.1;8;1021.7;89.9;23.8;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T02:00:00;5.3;5.3;3.1;85.75;0;0;;0;0;;0.1;9;1022;77.2;23.5;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T03:00:00;5;5;2.3;82.75;0;0;;0;0;;0.1;6;1022.3;55.1;20.1;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T04:00:00;4.5;4.5;2.3;85.67;0;0;;0;0;;0.1;4;1022.5;41.2;18.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T05:00:00;3.8;3.8;1.6;85.6;0;0;;0;0;;0.1;1;1022.8;90;13.9;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T06:00:00;3.6;3.6;1.6;86.81;0;0;;0;0;;0.1;359;1023;64.7;13.2;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T07:00:00;3.6;3.6;1.8;88.05;0;0;;0;0;;0.1;9;1023.6;55.1;12.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T08:00:00;3.6;3.6;1.8;88.05;0;0;;0;0;;0.1;350;1024;70.9;14.6;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T09:00:00;4.5;4.5;1.6;81.5;0;0;;0;0;;0.1;357;1024.4;56.4;21.4;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T10:00:00;5.6;5.6;1.8;76.58;0;0;;0;0;;0.1;10;1024.7;64.8;27.3;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T11:00:00;7.1;7.1;2.1;70.56;0;0;;0;0;;0.1;358;1024.9;45.3;33.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T12:00:00;7.8;7.8;2;66.8;0;0;;0;0;;0.1;11;1024.7;69.9;39.4;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T13:00:00;7.8;7.8;2.6;69.68;0;0;;0;0;;0.1;9;1024.4;65.1;47.3;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T14:00:00;7.5;7.5;2.8;72.16;0;0;;0;0;;0.1;12;1024.5;81;39.6;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T15:00:00;7.3;7.3;3.3;75.77;0;0;;0;0;;0.1;14;1024.7;52.1;39.6;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T16:00:00;7.1;7.1;3.3;76.83;0;0;;0;0;;0.1;5;1024.9;60.2;34.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T17:00:00;7;7;3.6;79.01;0;0;;0;0;;0.1;10;1025.2;85.6;25.2;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T18:00:00;6.6;6.6;3.8;82.36;0;0;;0;0;;0.1;6;1025.4;89.1;20.9;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T19:00:00;6.8;6.8;3.6;80.11;0;0;;0;0;;0.1;3;1025.7;92.8;20.9;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T20:00:00;6.8;6.8;3.1;77.34;0;0;;0;0;;0.1;358;1026.1;91.9;21.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T21:00:00;6.5;6.5;3.1;78.93;0;0;;0;0;;0.1;358;1026.5;86.3;21.1;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T22:00:00;6.6;6.6;2.6;75.68;0;0;;0;0;;0.1;359;1026.7;95.6;22.7;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-23T23:00:00;6.6;6.6;2.6;75.66;0;0;;0;0;;0.1;356;1026.8;90;22;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T00:00:00;6.6;6.6;2.3;74.08;0;0;;0;0;;0.1;355;1026.9;96.3;22.2;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T01:00:00;6.6;6.6;2.5;75.14;0;0;;0;0;;0.1;355;1027;97.2;22.3;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T02:00:00;6.6;6.6;2.8;76.74;0;0;;0;0;;0.1;340;1027.1;100;24.7;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T03:00:00;6.6;6.6;2.8;76.75;0;0;;0;0;;0.1;359;1027.4;96.3;23.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T04:00:00;6.6;6.6;3.1;78.39;0;0;;0;0;;0.1;353;1027.6;93.5;22.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T05:00:00;6.6;6.6;2.8;76.75;0;0;;0;0;;0.1;353;1028.1;96.3;22.9;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T06:00:00;6.6;6.6;2.8;76.74;0;0;;0;0;;0.1;354;1028.3;93.7;22.9;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T07:00:00;6.6;6.6;3;77.83;0;0;;0;0;;0.1;354;1028.7;96.3;21;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T08:00:00;6.5;6.5;3.3;80.04;0;0;;0;0;;0.1;358;1029.2;94.4;21.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T09:00:00;6.6;6.6;3.8;82.34;0;0;;0;0;;0.1;2;1029.6;90;23.3;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T10:00:00;7.1;7.1;4.5;83.58;0;0;;0;0;;0.1;12;1030.1;90;18.1;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T11:00:00;7.6;7.6;4.7;81.34;0;0;;0;0;;0.1;13;1030.3;93.5;22.5;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T12:00:00;8.3;8.3;4.8;78.66;0;0;;0;0;;0.1;356;1030.3;93.5;30;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T13:00:00;8.6;8.6;4.7;76.03;0;0;;0;0;;0.1;13;1030.5;89.8;27.2;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T14:00:00;8.5;8.5;4.9;77.62;0;0;;0;0;;0.1;18;1030.6;81.5;14.8;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T15:00:00;8.3;8.3;4.4;75.97;0;0;;0;0;;0.1;29;1031;87.2;21.4;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T16:00:00;8.3;8.3;3.9;73.35;0;0;;0;0;;0.1;23;1031.8;87.2;27.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T17:00:00;8.1;8.1;0.9;60.12;0;0;;0;0;35.3;0.1;17;1032.1;90;30.3;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T18:00:00;7.8;7.8;2;66.78;0.001;100;rain;0;0;;0.1;28;1033;93.7;32.6;;;;Rain, Overcast;rain;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T19:00:00;7.3;7.3;2;69.1;0;0;;0;0;;0.1;27;1033.8;90.9;28.4;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T20:00:00;6.6;6.6;1.8;71.48;0;0;;0;0;;0.1;16;1034.1;59.2;32.8;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T21:00:00;6.3;6.3;1.8;72.98;0;0;;0;0;;0.1;360;1034.6;49.4;27.9;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T22:00:00;5.6;5.6;2;77.67;0;0;;0;0;;0.1;1;1034.8;88.1;26.8;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-24T23:00:00;5.3;5.3;1.8;78.2;0;0;;0;0;;0.1;347;1035.1;71.3;27;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T00:00:00;5.8;5.8;2.1;77.2;0;0;;0;0;;0.1;347;1035.5;43.8;27;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T01:00:00;5.6;5.6;2.1;78.26;0;0;;0;0;;0.1;358;1035.5;89.1;24.9;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T02:00:00;5.5;5.5;2.1;78.8;0;0;;0;0;;0.1;355;1035.7;76.9;25;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T03:00:00;5.3;5.3;2.1;79.91;0;0;;0;0;;0.1;346;1036.1;87.5;25.6;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T04:00:00;5.5;5.5;2.2;78.82;0;0;;0;0;;0.1;346;1036.2;81.8;23.9;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T05:00:00;5.3;5.3;2.2;79.91;0;0;;0;0;;0.1;347;1036.3;96.3;24.2;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T06:00:00;5.3;5.3;2.1;79.89;0;0;;0;0;;0.1;355;1036.5;97.2;23.2;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T07:00:00;5.3;5.3;1.9;78.21;0;0;;0;0;;0.1;350;1036.8;90.2;23.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T08:00:00;5.1;5.1;1.7;78.19;0;0;;0;0;;0.1;348;1037.1;84.5;22.8;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T09:00:00;5.1;5.1;1.7;78.17;0;0;;0;0;;0.1;348;1037.8;85.2;24.5;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T10:00:00;6;6;2;75.56;0;0;;0;0;;0.1;359;1038.3;62.1;25.6;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T11:00:00;6.3;6.3;1.9;72.97;0;0;;0;0;;0.1;5;1038.5;90;25.2;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T12:00:00;6.8;6.8;1.9;70.51;0;0;;0;0;;0.1;360;1038.1;92.8;27.5;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T13:00:00;7.1;7.1;1.8;69.06;0;0;;0;0;;0.1;9;1037.8;92.8;30.1;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T14:00:00;7.5;7.5;1.5;65.79;0;0;;0;0;;0.1;7;1037.7;87.2;28.6;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T15:00:00;7.3;7.3;1.8;68.13;0;0;;0;0;;0.1;1;1037.6;92.8;28.4;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T16:00:00;7.1;7.1;2.1;70.56;0;0;;0;0;;0.1;360;1037.9;93.7;24.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T17:00:00;6.8;6.8;2;71.52;0;0;;0;0;;0.1;359;1038.1;92.8;26;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T18:00:00;6.8;6.8;1.9;70.52;0;0;;0;0;;0.1;360;1038.6;93.7;27;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T19:00:00;6.8;6.8;2.1;72.03;0;0;;0;0;;0.1;350;1039.4;96.5;25.8;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T20:00:00;6.5;6.5;2;73.01;0;0;;0;0;;0.1;360;1039.4;93.7;24.7;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T21:00:00;6.3;6.3;2.1;74.54;0;0;;0;0;;0.1;5;1039.4;93.7;25.5;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T22:00:00;6.1;6.1;1.6;72.93;0;0;;0;0;;0.1;360;1039.4;80.4;28.4;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-25T23:00:00;6.1;6.1;1.1;69.84;0;0;;0;0;;0;340;1039.3;90;30;;;;Partially cloudy;partly-cloudy-night;3672099999
london;2013-11-26T00:00:00;5.6;5.6;0.9;71.3;0;0;;0;0;;0.1;345;1039.6;96.4;27.2;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T01:00:00;6;6;0.7;68.37;0;0;;0;0;;0.1;337;1039.9;86.2;26.4;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T02:00:00;6;6;0.6;67.88;0;0;;0;0;;0.1;349;1039.6;96.3;30.6;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T03:00:00;5.8;5.8;0.4;67.85;0;0;;0;0;;0.1;343;1039.3;100;29.5;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T04:00:00;5.8;5.8;0.3;67.85;0;0;;0;0;;0.1;338;1039.1;100;28.9;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T05:00:00;5.3;5.3;0.1;69.25;0;0;;0;0;;0.1;332;1039.2;49.1;27.1;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T06:00:00;4.3;4.3;-0.4;71.61;0;0;;0;0;;0.1;321;1039.3;100;25.9;;;;Overcast;cloudy;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T07:00:00;4.3;4.3;0;73.71;0;0;;0;0;;0;325;1039.7;70.9;21.2;;;;Partially cloudy;partly-cloudy-night;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T08:00:00;4.1;4.1;-0.2;73.68;0;0;;0;0;;0;307;1040;56.4;19.9;;;;Partially cloudy;partly-cloudy-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
london;2013-11-26T09:00:00;3.3;3.3;0;79.03;0;0;;0;0;;0;292;1040.2;12.5;17.5;;;;Clear;clear-day;03769099999,03680099999,03672099999,03781099999,03772099999,03770099999
